chromosome,start,end,CBR110-15-R3a_log2,CBR110-15-R3a_fold_change,Carmaphycin-R9-2_log2,Carmaphycin-R9-2_fold_change,Doxorubicin16-R2b_log2,Doxorubicin16-R2b_fold_change,NODRUG-GM2_log2,NODRUG-GM2_fold_change
XIII,499692,504689,-0.0298,0.980,0.0365,1.026,-0.0473,0.968,0.0315,1.022
XIII,504689,509686,0.0438,1.031,0.0287,1.020,0.0580,1.041,-0.0488,0.967
XIII,509686,514683,-0.2704,0.829,-0.1743,0.886,-0.2901,0.818,0.0191,1.013
XIII,514683,519680,-0.0305,0.979,-0.0576,0.961,0.0552,1.039,-0.0233,0.984
XIII,519680,524677,-0.1878,0.878,-0.0649,0.956,-0.1703,0.889,0.0730,1.052
XIII,524677,529673,0.0803,1.057,0.0051,1.004,0.1270,1.092,0.0834,1.060
XIII,529673,534670,0.1761,1.130,0.1428,1.104,0.1604,1.118,0.0231,1.016
XIII,534670,539667,-0.1072,0.928,-0.1428,0.906,-0.1021,0.932,-0.0061,0.996
XIII,539667,544664,-0.1546,0.898,-0.1059,0.929,-0.1229,0.918,-0.0164,0.989
XIII,544664,549661,0.0263,1.018,0.0537,1.038,-0.0148,0.990,0.0050,1.003
XIII,549661,554658,-0.2419,0.846,-0.2077,0.866,-0.2951,0.815,-0.0402,0.973
XIII,554658,559655,-0.1946,0.874,-0.2124,0.863,-0.1991,0.871,0.0460,1.032
XIII,559655,564652,-0.1228,0.918,-0.0873,0.941,-0.0606,0.959,-0.0809,0.945
XIII,564652,569649,0.0012,1.001,0.0167,1.012,0.0300,1.021,0.0785,1.056
XIII,569649,574646,0.0365,1.026,0.0484,1.034,0.0990,1.071,-0.0527,0.964
XIII,574646,579643,-0.0361,0.975,-0.0930,0.938,-0.0464,0.968,-0.0819,0.945
XIII,579643,584640,0.0328,1.023,0.0091,1.006,0.0193,1.013,0.0250,1.017
XIII,584640,589637,-0.1338,0.911,-0.0984,0.934,-0.1902,0.877,-0.0339,0.977
XIII,589637,594633,0.0612,1.043,0.0443,1.031,0.1028,1.074,0.0274,1.019
XIII,594633,599630,0.1395,1.102,0.1497,1.109,0.1759,1.130,0.0819,1.058
XIII,599630,604627,-0.0732,0.951,0.0076,1.005,-0.0160,0.989,-0.0018,0.999
XIII,604627,609624,0.0561,1.040,0.0159,1.011,0.1255,1.091,0.0269,1.019
XIII,609624,614621,0.0290,1.020,-0.0164,0.989,0.0179,1.012,-0.0063,0.996
XIII,614621,619618,0.1957,1.145,0.0687,1.049,0.1864,1.138,0.0438,1.031
XIII,619618,624615,-0.0353,0.976,-0.0608,0.959,0.0660,1.047,-0.0309,0.979
XIII,624615,629612,-0.1985,0.871,-0.1812,0.882,-0.0785,0.947,-0.0048,0.997
XIII,629612,634609,-0.1648,0.892,-0.1111,0.926,-0.0020,0.999,0.0170,1.012
XIII,634609,639606,0.0623,1.044,0.0380,1.027,0.0717,1.051,-0.0252,0.983
XIII,639606,644603,0.0473,1.033,0.0150,1.010,0.0462,1.033,-0.0141,0.990
XIII,644603,649600,-0.2412,0.846,-0.1356,0.910,-0.1512,0.900,-0.0327,0.978
XIII,649600,654597,-0.1548,0.898,-0.0141,0.990,-0.0889,0.940,-0.1172,0.922
XIII,654597,659594,0.1343,1.098,0.1317,1.096,0.2318,1.174,-0.0023,0.998
XIII,659594,664590,-0.1310,0.913,-0.0077,0.995,-0.0185,0.987,-0.0238,0.984
XIII,664590,669587,0.0393,1.028,0.1091,1.079,0.1340,1.097,-0.0095,0.993
XIII,669587,674584,0.0910,1.065,0.0176,1.012,0.1330,1.097,-0.0284,0.981
XIII,674584,679581,0.1636,1.120,0.1375,1.100,0.1638,1.120,0.0210,1.015
XIII,679581,684578,-0.0632,0.957,0.0118,1.008,0.0364,1.026,-0.0078,0.995
XIII,684578,689575,-0.0410,0.972,-0.0508,0.965,-0.0616,0.958,-0.0224,0.985
XIII,689575,694572,0.0220,1.015,-0.0452,0.969,0.1072,1.077,0.0525,1.037
XIII,694572,699569,-0.1241,0.918,-0.0721,0.951,-0.0205,0.986,0.0573,1.041
XIII,699569,704566,-0.0178,0.988,0.0258,1.018,0.0603,1.043,-0.0539,0.963
XIII,704566,709563,-0.2418,0.846,-0.1369,0.909,-0.1579,0.896,0.0600,1.042
XIII,709563,714560,-0.2290,0.853,-0.1463,0.904,-0.1384,0.909,-0.0365,0.975
XIII,714560,719557,0.0012,1.001,0.0999,1.072,0.0395,1.028,0.0374,1.026
XIII,719557,724554,0.0788,1.056,0.1027,1.074,0.1330,1.097,0.0541,1.038
XIII,724554,729550,-0.2220,0.857,-0.1614,0.894,-0.2034,0.868,-0.0546,0.963
XIII,729550,734547,-0.0745,0.950,-0.0669,0.955,-0.1213,0.919,-0.0441,0.970
XIII,734547,739544,-0.2282,0.854,-0.1122,0.925,-0.1111,0.926,-0.0934,0.937
XIII,739544,744541,-0.0369,0.975,0.0069,1.005,-0.0049,0.997,-0.0331,0.977
XIII,744541,749538,-0.1535,0.899,-0.0939,0.937,-0.0771,0.948,0.0251,1.018
XIII,749538,754535,-0.1546,0.898,-0.0696,0.953,-0.0653,0.956,0.0311,1.022
XIII,754535,759532,-0.1575,0.897,-0.0728,0.951,-0.0571,0.961,0.0318,1.022
XIII,759532,764529,-0.0166,0.989,-0.0040,0.997,0.0997,1.072,-0.0042,0.997
XIII,764529,769526,0.0706,1.050,0.1060,1.076,0.1652,1.121,-0.0217,0.985
XIII,769526,774523,0.1089,1.078,0.1682,1.124,0.1538,1.113,0.0092,1.006
XIII,774523,779520,-0.1634,0.893,-0.0543,0.963,-0.1865,0.879,-0.0070,0.995
XIII,779520,784517,0.0844,1.060,0.1360,1.099,0.2168,1.162,-0.0035,0.998
XIII,784517,789514,0.0135,1.009,0.0017,1.001,0.0695,1.049,0.0587,1.042
XIII,789514,794510,-0.0768,0.948,0.0031,1.002,0.0671,1.048,-0.0196,0.986
XIII,794510,799507,0.0012,1.001,0.0310,1.022,-0.0144,0.990,0.0191,1.013
XIII,799507,804504,0.0012,1.001,0.0226,1.016,0.0355,1.025,-0.0113,0.992
XIII,804504,809501,0.3445,1.270,0.2502,1.189,0.2422,1.183,0.0581,1.041
XIII,809501,814498,-0.0150,0.990,-0.0040,0.997,0.0027,1.002,0.0596,1.042
XIII,814498,819495,-0.0475,0.968,-0.1234,0.918,-0.0885,0.940,-0.0303,0.979
XIII,819495,824492,-0.1008,0.933,-0.0464,0.968,0.0116,1.008,-0.0208,0.986
XIII,824492,829489,0.0341,1.024,0.0659,1.047,-0.0343,0.977,0.0471,1.033
XIII,829489,834486,-0.0963,0.935,-0.1020,0.932,-0.1413,0.907,0.0031,1.002
XIII,834486,839483,0.4900,1.404,0.3497,1.274,0.2701,1.206,-0.0181,0.988
XIII,839483,844480,0.0672,1.048,0.0418,1.029,0.0066,1.005,-0.0284,0.981
XIII,844480,849477,0.2456,1.186,0.1549,1.113,0.0926,1.066,-0.0104,0.993
XIII,849477,854474,-0.1117,0.926,-0.1984,0.872,-0.1515,0.900,-0.0235,0.984
XIII,854474,859470,-0.0760,0.949,-0.2001,0.871,-0.2276,0.854,-0.0954,0.936
XIII,859470,864467,0.1437,1.105,0.0403,1.028,0.0780,1.056,0.0023,1.002
XIII,864467,869464,0.2419,1.183,0.0476,1.034,0.1156,1.083,0.0456,1.032
XIII,869464,874461,0.2621,1.199,0.1896,1.140,0.1476,1.108,0.0543,1.038
XIII,874461,879458,0.1979,1.147,-0.0020,0.999,0.0581,1.041,0.0409,1.029
XIII,879458,884455,0.1853,1.137,0.0268,1.019,0.1186,1.086,0.0273,1.019
XIII,884455,889452,0.2797,1.214,-0.0082,0.994,0.1746,1.129,0.0609,1.043
XIII,889452,894449,0.1555,1.114,-0.0343,0.976,0.1292,1.094,0.0555,1.039
XIII,894449,899446,0.2204,1.165,-0.0431,0.971,-0.0287,0.980,0.1033,1.074
XIII,899446,904443,0.0685,1.049,-0.1267,0.916,-0.1342,0.911,0.0577,1.041
XIII,904443,909440,0.3505,1.275,0.1071,1.077,0.1129,1.081,0.1121,1.081
XIII,909440,914437,0.3259,1.253,0.0905,1.065,0.0958,1.069,0.0265,1.019
XIII,914437,919434,0.1768,1.130,0.0941,1.067,-0.0969,0.935,0.0291,1.020
XIII,919434,924431,0.6267,1.544,0.4138,1.332,0.0835,1.060,0.0262,1.018
XIV,0,4995,0.3129,1.242,0.5187,1.433,0.3063,1.237,0.3697,1.292
XIV,4995,9991,0.3541,1.278,0.2996,1.231,-0.0885,0.941,0.1010,1.072
XIV,9991,14987,0.0565,1.040,0.0054,1.004,-0.2873,0.819,-0.0601,0.959
XIV,14987,19983,0.2611,1.198,0.1358,1.099,0.0485,1.034,0.0189,1.013
XIV,19983,24978,0.3374,1.263,0.2013,1.150,0.1150,1.083,-0.0123,0.992
XIV,24978,29974,0.4400,1.357,0.1957,1.145,0.2698,1.206,0.0334,1.023
XIV,29974,34970,0.3134,1.243,0.2007,1.149,0.1070,1.077,0.0461,1.032
XIV,34970,39966,0.1337,1.097,0.0199,1.014,0.0674,1.048,0.0722,1.051
XIV,39966,44961,0.1337,1.097,0.0357,1.025,0.0740,1.053,0.0202,1.014
XIV,44961,49957,0.1125,1.081,-0.0040,0.997,0.0098,1.007,0.0564,1.040
XIV,49957,54953,0.1601,1.117,-0.0272,0.981,0.1013,1.073,0.0733,1.052
XIV,54953,59949,-0.0179,0.988,-0.1620,0.894,-0.0161,0.989,0.0444,1.031
XIV,59949,64944,0.0009,1.001,-0.1307,0.913,-0.1283,0.915,0.0311,1.022
XIV,64944,69940,-0.0029,0.998,-0.0665,0.955,-0.0977,0.934,-0.0641,0.957
XIV,69940,74936,0.1600,1.117,0.0659,1.047,0.0319,1.022,-0.0798,0.946
XIV,74936,79932,0.2302,1.173,0.1733,1.128,0.1750,1.129,-0.0309,0.979
XIV,79932,84927,-0.0411,0.972,0.0253,1.018,-0.0520,0.965,-0.0484,0.967
XIV,84927,89923,0.1207,1.087,0.1297,1.094,0.0615,1.044,-0.0473,0.968
XIV,89923,94919,0.0012,1.001,-0.0040,0.997,0.0406,1.029,0.0452,1.032
XIV,94919,99915,0.5050,1.419,0.4852,1.400,0.4706,1.386,0.2888,1.222
XIV,99915,104910,0.3313,1.258,0.3448,1.270,0.3883,1.309,0.0948,1.068
XIV,104910,109906,0.0409,1.029,0.0773,1.055,0.0879,1.063,0.0398,1.028
XIV,109906,114902,0.1732,1.128,0.2109,1.157,0.1721,1.127,-0.0072,0.995
XIV,114902,119898,-0.0604,0.959,0.0186,1.013,-0.0523,0.964,0.0198,1.014
XIV,119898,124893,0.0091,1.006,0.1386,1.101,0.1303,1.095,-0.0148,0.990
XIV,124893,129889,-0.2225,0.857,-0.1017,0.932,-0.1580,0.896,-0.0714,0.952
XIV,129889,134885,-0.4871,0.713,-0.3243,0.799,-0.3960,0.760,0.0047,1.003
XIV,134885,139881,0.0348,1.024,0.1423,1.104,0.0122,1.008,-0.0868,0.942
XIV,139881,144876,-0.0937,0.937,-0.0266,0.982,-0.0678,0.954,-0.0218,0.985
XIV,144876,149872,0.0265,1.019,0.0542,1.038,0.0844,1.060,0.0193,1.013
XIV,149872,154868,-0.1380,0.909,0.0066,1.005,-0.1157,0.923,-0.0018,0.999
XIV,154868,159864,-0.1235,0.918,-0.0697,0.953,-0.0052,0.996,-0.0321,0.978
XIV,159864,164859,-0.0112,0.992,0.0555,1.039,-0.0029,0.998,-0.0877,0.941
XIV,164859,169855,-0.0709,0.952,0.0411,1.029,-0.0342,0.977,-0.0024,0.998
XIV,169855,174851,-0.2399,0.847,-0.0487,0.967,-0.0951,0.936,-0.0669,0.955
XIV,174851,179847,-0.1636,0.893,-0.0698,0.953,-0.0589,0.960,0.0645,1.046
XIV,179847,184842,-0.1425,0.906,-0.0245,0.983,0.0308,1.022,-0.0534,0.964
XIV,184842,189838,-0.2630,0.833,-0.1021,0.932,-0.1792,0.883,-0.0597,0.959
XIV,189838,194834,-0.2378,0.848,-0.0635,0.957,-0.1431,0.906,-0.0794,0.946
XIV,194834,199830,-0.8545,0.553,-0.3686,0.775,-0.3002,0.812,-0.1177,0.922
XIV,199830,204825,-0.2626,0.834,-0.0653,0.956,-0.1061,0.929,0.0267,1.019
XIV,204825,209821,-0.1188,0.921,-0.0365,0.975,-0.0887,0.940,-0.0276,0.981
XIV,209821,214817,-0.1656,0.892,0.0037,1.003,-0.0103,0.993,-0.0160,0.989
XIV,214817,219813,-0.0937,0.937,-0.0040,0.997,-0.0144,0.990,-0.0560,0.962
XIV,219813,224808,-0.3960,0.760,-0.2417,0.846,-0.2469,0.843,0.0326,1.023
XIV,224808,229804,-0.0471,0.968,0.0470,1.033,-0.0373,0.974,0.0377,1.026
XIV,229804,234800,-0.1338,0.911,-0.0879,0.941,-0.0720,0.951,0.0236,1.017
XIV,234800,239796,-0.0775,0.948,-0.0040,0.997,0.0619,1.044,0.0096,1.007
XIV,239796,244791,-0.1011,0.932,-0.0211,0.985,-0.0169,0.988,-0.0548,0.963
XIV,244791,249787,-0.1753,0.886,-0.0708,0.952,-0.0199,0.986,0.0214,1.015
XIV,249787,254783,-0.2019,0.869,-0.1503,0.901,-0.1103,0.926,0.0662,1.047
XIV,254783,259779,-0.2124,0.863,-0.0532,0.964,-0.1562,0.897,-0.0080,0.994
XIV,259779,264774,-0.2281,0.854,-0.1091,0.927,-0.1665,0.891,-0.0205,0.986
XIV,264774,269770,-0.0904,0.939,-0.0187,0.987,0.0904,1.065,0.0179,1.012
XIV,269770,274766,-0.2903,0.818,-0.1115,0.926,-0.2094,0.865,0.0055,1.004
XIV,274766,279762,-0.0555,0.962,0.0285,1.020,0.0474,1.033,0.0318,1.022
XIV,279762,284757,-0.0663,0.955,-0.1092,0.927,-0.0676,0.954,-0.0115,0.992
XIV,284757,289753,0.0777,1.055,0.0944,1.068,0.1256,1.091,0.0755,1.054
XIV,289753,294749,-0.3227,0.800,-0.2091,0.865,-0.2953,0.815,0.0238,1.017
XIV,294749,299745,0.2122,1.158,0.1650,1.121,0.2053,1.153,-0.0079,0.995
XIV,299745,304740,-0.2864,0.820,-0.2263,0.855,-0.2359,0.849,-0.0630,0.957
XIV,304740,309736,-0.1613,0.894,-0.1153,0.923,-0.0552,0.962,0.0032,1.002
XIV,309736,314732,-0.0145,0.990,0.0285,1.020,0.0296,1.021,-0.0128,0.991
XIV,314732,319728,0.0012,1.001,0.0356,1.025,0.1061,1.076,-0.0502,0.966
XIV,319728,324723,-0.2017,0.870,-0.1096,0.927,-0.0784,0.947,0.0828,1.059
XIV,324723,329719,-0.0917,0.938,0.0174,1.012,0.0711,1.051,0.0840,1.060
XIV,329719,334715,-0.1391,0.908,-0.0125,0.991,-0.0422,0.971,0.0541,1.038
XIV,334715,339711,-0.0841,0.943,0.0191,1.013,-0.0035,0.998,0.1228,1.089
XIV,339711,344706,-0.0657,0.955,-0.0767,0.948,-0.0502,0.966,0.0439,1.031
XIV,344706,349702,-0.1926,0.875,-0.0769,0.948,-0.0897,0.940,0.0759,1.054
XIV,349702,354698,-0.0699,0.953,-0.0107,0.993,-0.0805,0.946,0.0765,1.054
XIV,354698,359694,0.0968,1.069,0.0704,1.050,0.0661,1.047,-0.0556,0.962
XIV,359694,364689,-0.0941,0.937,-0.0566,0.962,-0.0216,0.985,-0.0099,0.993
XIV,364689,369685,-0.1680,0.890,-0.0516,0.965,-0.0020,0.999,0.0247,1.017
XIV,369685,374681,-0.2347,0.850,-0.1302,0.914,-0.2038,0.868,0.1051,1.076
XIV,374681,379677,-0.1620,0.894,-0.1487,0.902,-0.1230,0.918,0.0951,1.068
XIV,379677,384672,-0.1389,0.908,-0.1173,0.922,-0.1124,0.925,-0.0274,0.981
XIV,384672,389668,0.0012,1.001,0.0023,1.002,-0.0999,0.933,-0.0140,0.990
XIV,389668,394664,-0.3823,0.767,-0.2418,0.846,-0.2235,0.856,0.0342,1.024
XIV,394664,399660,-0.1020,0.932,-0.0263,0.982,-0.0405,0.972,0.0285,1.020
XIV,399660,404655,-0.2325,0.851,-0.0554,0.962,-0.1928,0.875,-0.0227,0.984
XIV,404655,409651,0.0220,1.015,-0.0040,0.997,-0.0137,0.991,0.0650,1.046
XIV,409651,414647,-0.1043,0.930,-0.1036,0.931,-0.1021,0.932,-0.1000,0.933
XIV,414647,419643,-0.2472,0.843,-0.2024,0.869,-0.1446,0.905,-0.1036,0.931
XIV,419643,424638,-0.0077,0.995,-0.0040,0.997,0.0093,1.006,0.0590,1.042
XIV,424638,429634,0.0821,1.059,0.0341,1.024,0.0401,1.028,0.0184,1.013
XIV,429634,434630,0.0109,1.008,0.0108,1.008,0.0022,1.002,-0.0330,0.977
XIV,434630,439626,0.0133,1.009,0.0403,1.028,0.0241,1.017,0.0000,1.000
XIV,439626,444621,-0.3067,0.809,-0.2379,0.848,-0.1365,0.910,-0.0531,0.964
XIV,444621,449617,-0.0013,0.999,0.0874,1.062,0.0941,1.067,0.0000,1.000
XIV,449617,454613,-0.0161,0.989,-0.0349,0.976,-0.0020,0.999,-0.0194,0.987
XIV,454613,459609,-0.0770,0.948,-0.0567,0.961,-0.0634,0.957,-0.0163,0.989
XIV,459609,464604,-0.2538,0.839,-0.1137,0.924,-0.1476,0.903,-0.0399,0.973
XIV,464604,469600,0.0012,1.001,-0.0405,0.972,0.0602,1.043,0.0314,1.022
XIV,469600,474596,-0.0941,0.937,-0.0542,0.963,0.0277,1.019,0.0263,1.018
XIV,474596,479592,-0.0366,0.975,-0.0527,0.964,-0.0224,0.985,-0.0025,0.998
XIV,479592,484587,0.0589,1.042,0.0836,1.060,0.0939,1.067,0.0219,1.015
XIV,484587,489583,-0.0664,0.955,-0.0608,0.959,-0.0289,0.980,-0.0027,0.998
XIV,489583,494579,-0.0882,0.941,-0.0909,0.939,-0.0002,1.000,-0.0154,0.989
XIV,494579,499575,-0.1076,0.928,-0.0040,0.997,-0.1937,0.874,-0.0219,0.985
XIV,499575,504570,-0.2724,0.828,-0.1850,0.880,-0.1777,0.884,0.0333,1.023
XIV,504570,509566,0.0375,1.026,0.0594,1.042,0.0740,1.053,0.0194,1.014
XIV,509566,514562,-0.2976,0.814,-0.1573,0.897,-0.1363,0.910,-0.0615,0.958
XIV,514562,519558,-0.0694,0.953,0.0195,1.014,-0.0311,0.979,-0.0453,0.969
XIV,519558,524553,0.6042,1.520,0.5380,1.452,0.6450,1.564,0.1828,1.135
XIV,524553,529549,-0.0226,0.984,0.0638,1.045,-0.0193,0.987,-0.0074,0.995
XIV,529549,534545,0.0414,1.029,0.0476,1.034,0.1412,1.103,0.0653,1.046
XIV,534545,539541,-0.0598,0.959,0.0377,1.026,0.0887,1.063,-0.0190,0.987
XIV,539541,544536,-0.1018,0.932,0.0130,1.009,-0.0020,0.999,-0.0144,0.990
XIV,544536,549532,0.0156,1.011,0.1293,1.094,0.0593,1.042,0.0070,1.005
XIV,549532,554528,0.0792,1.056,0.1565,1.115,0.2679,1.204,0.0636,1.045
XIV,554528,559524,-0.1457,0.904,-0.0040,0.997,0.0616,1.044,0.0152,1.011
XIV,559524,564519,0.3170,1.246,0.1752,1.129,0.3419,1.267,-0.0932,0.937
XIV,564519,569515,0.1822,1.135,0.2004,1.149,0.1941,1.144,-0.0928,0.938
XIV,569515,574511,-0.0516,0.965,0.0223,1.016,0.0270,1.019,-0.0237,0.984
XIV,574511,579507,-0.0037,0.997,0.0828,1.059,0.0960,1.069,0.0041,1.003
XIV,579507,584502,-0.0326,0.978,0.0388,1.027,0.0497,1.035,-0.0305,0.979
XIV,584502,589498,-0.0123,0.992,0.0149,1.010,-0.0309,0.979,0.0199,1.014
XIV,589498,594494,0.1410,1.103,0.1904,1.141,0.2345,1.176,-0.0207,0.986
XIV,594494,599490,0.1017,1.073,0.1621,1.119,0.1837,1.136,-0.0130,0.991
XIV,599490,604485,-0.1926,0.875,-0.0040,0.997,0.0750,1.053,0.0777,1.055
XIV,604485,609481,-0.1960,0.873,-0.1321,0.913,-0.1954,0.873,-0.0825,0.944
XIV,609481,614477,0.0134,1.009,0.1221,1.088,0.1897,1.140,-0.0446,0.970
XIV,614477,619473,-0.1471,0.903,-0.0708,0.952,-0.1283,0.915,-0.0432,0.970
XIV,619473,624468,0.1367,1.099,0.1342,1.098,0.1084,1.078,0.0567,1.040
XIV,624468,629464,-0.1492,0.902,-0.0676,0.954,-0.1118,0.925,0.0084,1.006
XIV,629464,634460,-0.0672,0.954,0.0130,1.009,-0.0070,0.995,-0.0916,0.939
XIV,634460,639456,0.0105,1.007,0.0256,1.018,0.0114,1.008,-0.0467,0.968
XIV,639456,644451,0.0012,1.001,0.0866,1.062,0.0106,1.007,0.0298,1.021
XIV,644451,649447,0.0206,1.014,0.1050,1.076,0.1453,1.106,0.0026,1.002
XIV,649447,654443,-0.3579,0.780,-0.2256,0.855,-0.2639,0.833,-0.0631,0.957
XIV,654443,659439,-0.0035,0.998,0.0217,1.015,0.1477,1.108,0.0347,1.024
XIV,659439,664434,-0.0096,0.993,0.0218,1.015,-0.0062,0.996,0.0381,1.027
XIV,664434,669430,-0.1971,0.872,-0.1130,0.925,-0.0954,0.936,-0.0416,0.972
XIV,669430,674426,-0.0861,0.942,0.0172,1.012,-0.0020,0.999,0.0551,1.039
XIV,674426,679422,-0.0229,0.984,0.0099,1.007,-0.0419,0.971,-0.0636,0.957
XIV,679422,684417,0.0474,1.033,0.1019,1.073,0.0043,1.003,0.0753,1.054
XIV,684417,689413,0.2478,1.187,0.1972,1.146,0.2253,1.169,0.0023,1.002
XIV,689413,694409,-0.1360,0.910,-0.1093,0.927,-0.1492,0.902,-0.0231,0.984
XIV,694409,699405,0.1609,1.118,0.1714,1.126,0.0934,1.067,-0.0373,0.974
XIV,699405,704400,0.1235,1.089,0.0767,1.055,0.0212,1.015,0.0000,1.000
XIV,704400,709396,0.3277,1.255,0.2787,1.213,0.2361,1.178,0.0437,1.031
XIV,709396,714392,0.0007,1.000,-0.0259,0.982,-0.0631,0.957,0.0028,1.002
XIV,714392,719388,-0.0423,0.971,-0.1386,0.908,-0.0486,0.967,-0.0099,0.993
XIV,719388,724383,-0.1355,0.910,-0.1918,0.875,-0.2313,0.852,0.0289,1.020
XIV,724383,729379,0.4768,1.392,0.2335,1.176,0.1402,1.102,0.0074,1.005
XIV,729379,734375,0.3206,1.249,0.1091,1.079,0.1558,1.114,-0.0502,0.966
XIV,734375,739371,0.2027,1.151,0.1169,1.084,0.1577,1.116,0.0593,1.042
XIV,739371,744366,0.2172,1.162,0.0858,1.061,0.1373,1.100,0.0862,1.062
XIV,744366,749362,0.0746,1.053,-0.0547,0.963,-0.0150,0.990,-0.0330,0.977
XIV,749362,754358,0.0057,1.004,-0.0735,0.950,-0.0659,0.955,0.0221,1.015
XIV,754358,759354,0.2287,1.172,0.0169,1.012,0.0705,1.050,0.0339,1.024
XIV,759354,764349,0.0231,1.016,-0.0901,0.939,-0.1446,0.905,0.0733,1.052
XIV,764349,769345,-2.3177,0.201,-2.4602,0.182,-2.6850,0.156,-2.2764,0.206
XIV,769345,774341,0.2053,1.153,0.0645,1.046,-0.0732,0.951,-0.0468,0.968
XIV,774341,779337,0.4259,1.343,0.1944,1.144,-0.0733,0.950,-0.0451,0.969
XIV,779337,784333,1.0199,2.028,0.7534,1.686,0.1381,1.100,0.2053,1.153
XV,0,5005,0.8583,1.813,0.5913,1.507,0.0853,1.061,0.0709,1.050
XV,5005,10011,0.5355,1.449,0.2963,1.228,0.1371,1.100,0.1113,1.080
XV,10011,15017,0.3466,1.272,0.0944,1.068,-0.0870,0.941,0.0078,1.005
XV,15017,20023,0.4579,1.374,0.2379,1.179,0.0513,1.036,0.0488,1.034
XV,20023,25029,0.4701,1.385,0.2290,1.172,0.1981,1.147,0.0132,1.009
XV,25029,30035,0.6040,1.520,0.3052,1.236,0.3607,1.284,0.2061,1.154
XV,30035,35041,0.1289,1.093,-0.0772,0.948,0.0136,1.009,0.0108,1.008
XV,35041,40047,0.5897,1.505,0.2435,1.184,0.2657,1.202,-0.0157,0.989
XV,40047,45053,0.2893,1.222,-0.0116,0.992,0.1625,1.119,0.0754,1.054
XV,45053,50059,0.2220,1.166,0.0321,1.023,-0.0039,0.997,0.3431,1.269
XV,50059,55065,0.1341,1.097,-0.0961,0.936,-0.0047,0.997,0.0795,1.057
XV,55065,60071,0.3669,1.290,0.0858,1.061,0.1922,1.143,-0.0228,0.984
XV,60071,65076,0.1923,1.143,0.0478,1.034,0.1720,1.127,-0.0096,0.993
XV,65076,70082,0.1630,1.120,0.0309,1.022,0.0270,1.019,0.0461,1.033
XV,70082,75088,0.2909,1.223,0.1473,1.107,0.0783,1.056,-0.0219,0.985
XV,75088,80094,0.3079,1.238,0.2184,1.163,0.1164,1.084,-0.0377,0.974
XV,80094,85100,0.1786,1.132,0.0952,1.068,0.0136,1.009,0.0284,1.020
XV,85100,90106,0.1597,1.117,-0.0597,0.959,0.0953,1.068,0.0135,1.009
XV,90106,95112,-0.1283,0.915,-0.1376,0.909,-0.3441,0.788,-0.0513,0.965
XV,95112,100118,0.1451,1.106,0.1270,1.092,-0.0000,1.000,0.0684,1.049
XV,100118,105124,0.0202,1.014,0.0172,1.012,-0.0039,0.997,-0.0363,0.975
XV,105124,110130,-0.1221,0.919,-0.0514,0.965,-0.1517,0.900,-0.0186,0.987
XV,110130,115136,0.0243,1.017,-0.0330,0.977,-0.1673,0.891,0.0150,1.010
XV,115136,120142,0.6766,1.598,0.5000,1.414,0.5835,1.498,0.3416,1.267
XV,120142,125148,0.5542,1.468,0.5242,1.438,0.5260,1.440,0.3806,1.302
XV,125148,130153,-0.0168,0.988,-0.0507,0.965,-0.0874,0.941,-0.0491,0.967
XV,130153,135159,-0.2074,0.866,-0.1572,0.897,-0.1396,0.908,-0.0310,0.979
XV,135159,140165,-0.0281,0.981,0.0225,1.016,-0.0020,0.999,0.0574,1.041
XV,140165,145171,-0.0035,0.998,0.0658,1.047,-0.0112,0.992,0.0613,1.043
XV,145171,150177,-0.0074,0.995,-0.0893,0.940,0.0422,1.030,0.0806,1.057
XV,150177,155183,0.1196,1.086,0.2014,1.150,0.1975,1.147,0.0808,1.058
XV,155183,160189,0.2121,1.158,0.2755,1.210,0.2041,1.152,0.5863,1.501
XV,160189,165195,0.1113,1.080,0.0584,1.041,0.1338,1.097,-0.0512,0.965
XV,165195,170201,0.0123,1.009,0.0099,1.007,0.0495,1.035,-0.1146,0.924
XV,170201,175207,0.0847,1.060,0.0926,1.066,0.0870,1.062,-0.0123,0.991
XV,175207,180213,-0.0478,0.967,0.0569,1.040,0.0085,1.006,0.0033,1.002
XV,180213,185219,0.0527,1.037,0.0638,1.045,0.0324,1.023,0.0889,1.064
XV,185219,190225,-0.2868,0.820,-0.2670,0.831,-0.2215,0.858,-0.1471,0.903
XV,190225,195230,-0.8573,0.552,-0.9308,0.525,-0.7945,0.577,-0.9914,0.503
XV,195230,200236,0.0461,1.033,-0.0040,0.997,0.0107,1.007,0.0849,1.061
XV,200236,205242,0.0976,1.070,0.0740,1.053,0.0786,1.056,-0.0010,0.999
XV,205242,210248,0.0012,1.001,0.1121,1.081,0.0048,1.003,0.0713,1.051
XV,210248,215254,0.1432,1.104,0.1148,1.083,0.1450,1.106,0.1141,1.082
XV,215254,220260,0.0515,1.036,0.0086,1.006,0.1172,1.085,-0.0161,0.989
XV,220260,225266,-0.1360,0.910,-0.0838,0.944,0.0088,1.006,-0.0307,0.979
XV,225266,230272,-0.0278,0.981,-0.0258,0.982,-0.0894,0.940,0.0065,1.005
XV,230272,235278,0.0012,1.001,-0.0012,0.999,-0.0020,0.999,0.0395,1.028
XV,235278,240284,-0.0321,0.978,-0.0726,0.951,-0.0980,0.934,0.0260,1.018
